customer_id,age,city,employment_type,monthly_income_inr,credit_score,tenure_months,loan_purpose,loan_amount_inr,existing_loans,dti_ratio,is_default
CR205321,21,Mumbai,Salaried,22779.8,583,60,Personal,91433.23,1,0.1,0
CR205322,40,Kolkata,Salaried,53586.71,655,48,Vehicle,327805.0,1,0.186,0
CR205323,61,Bangalore,Salaried,72204.93,525,24,Vehicle,626784.71,0,0.345,0
CR205324,26,Chennai,Salaried,72176.85,518,36,Personal,252947.7,2,0.187,0
CR205325,46,Mumbai,Salaried,100779.33,571,36,Medical,1097433.99,1,0.36,0
CR205326,21,Chennai,Salaried,45343.53,595,12,Personal,247694.58,0,0.479,0
CR205327,41,Pune,Business Owner,52129.71,631,24,Home Renovation,366795.18,0,0.32,0
CR205328,24,Chennai,Salaried,52478.54,620,24,Vehicle,591986.39,1,0.546,0
CR205329,26,Ahmedabad,Salaried,59483.85,602,48,Debt Consolidation,756904.29,2,0.347,0
CR205330,30,Mumbai,Self-Employed,31730.31,548,48,Personal,197714.26,1,0.146,0
CR205331,51,Hyderabad,Salaried,70170.39,629,36,Personal,218756.88,0,0.076,0
CR205332,23,Pune,Salaried,77301.97,498,12,Home Renovation,811015.93,1,0.85,1
CR205333,25,Ahmedabad,Salaried,145082.04,569,60,Home Renovation,1207592.98,0,0.116,0
CR205334,22,Mumbai,Self-Employed,37530.15,550,60,Personal,173462.1,0,0.081,0
CR205335,45,Kolkata,Salaried,48819.46,563,36,Vehicle,510349.58,0,0.328,0
CR205336,36,Bangalore,Salaried,42259.39,606,36,Debt Consolidation,416750.78,0,0.235,1
CR205337,45,Hyderabad,Business Owner,126600.44,568,24,Debt Consolidation,827935.66,0,0.267,0
CR205338,54,Delhi,Self-Employed,89080.51,626,36,Business Expansion,982920.35,0,0.292,0
CR205339,21,Chennai,Self-Employed,79682.91,518,24,Home Renovation,833663.03,2,0.538,0
CR205340,32,Chennai,Salaried,66375.06,501,36,Vehicle,568932.48,2,0.368,0
CR205341,42,Bangalore,Self-Employed,18853.96,590,24,Vehicle,198846.11,1,0.532,0
CR205342,21,Chennai,Salaried,22090.44,573,24,Personal,198011.69,3,0.476,0
CR205343,33,Ahmedabad,Salaried,92926.64,640,48,Business Expansion,967890.57,2,0.327,1
CR205344,21,Chennai,Business Owner,35028.18,525,48,Medical,307395.49,1,0.253,0
CR205345,34,Bangalore,Self-Employed,67088.53,594,24,Vehicle,499831.56,1,0.317,0
CR205346,44,Bangalore,Salaried,124981.87,640,36,Debt Consolidation,1003054.73,0,0.188,0
CR205347,41,Ahmedabad,Business Owner,124956.93,581,48,Business Expansion,997145.47,0,0.172,1
CR205348,21,Hyderabad,Self-Employed,53876.25,574,36,Business Expansion,496583.71,1,0.302,0
CR205349,29,Bangalore,Salaried,21475.67,553,48,Personal,172879.45,0,0.153,0
CR205350,36,Mumbai,Salaried,65773.03,645,24,Home Renovation,406345.25,1,0.311,1
CR205351,28,Mumbai,Salaried,27539.84,572,48,Personal,252900.5,0,0.198,0
CR205352,36,Pune,Business Owner,93117.53,578,48,Personal,699825.5,0,0.123,0
CR205353,24,Chennai,Salaried,20434.23,564,24,Education,245859.14,2,0.625,0
CR205354,44,Kolkata,Salaried,67312.35,572,24,Vehicle,303574.23,0,0.158,0
CR205355,22,Mumbai,Salaried,59897.17,625,24,Education,624427.14,2,0.543,0
CR205356,22,Kolkata,Salaried,51700.66,579,24,Business Expansion,694761.92,4,0.711,1
CR205357,36,Ahmedabad,Self-Employed,93343.88,565,48,Home Renovation,396275.87,1,0.118,1
CR205358,31,Chennai,Salaried,55606.91,685,12,Vehicle,538370.16,0,0.792,0
CR205359,31,Chennai,Salaried,50614.14,565,60,Home Renovation,245403.62,0,0.125,0
CR205360,37,Kolkata,Business Owner,50137.65,484,84,Education,199621.31,2,0.12,1
CR205361,39,Mumbai,Salaried,46003.68,651,36,Home Renovation,267423.22,0,0.205,1
CR205362,52,Kolkata,Salaried,150612.36,583,24,Personal,1560055.61,0,0.477,0
CR205363,33,Delhi,Self-Employed,21936.94,540,36,Debt Consolidation,229205.34,1,0.317,0
CR205364,41,Pune,Salaried,46335.99,457,48,Vehicle,341429.73,1,0.184,0
CR205365,36,Chennai,Salaried,35966.91,583,36,Personal,260553.48,0,0.245,0
CR205366,43,Hyderabad,Salaried,55618.99,513,36,Medical,372107.68,2,0.246,0
CR205367,36,Kolkata,Self-Employed,245314.04,674,24,Personal,2690359.77,1,0.486,0
CR205368,29,Ahmedabad,Salaried,147825.1,549,60,Personal,772784.66,0,0.055,0
CR205369,34,Kolkata,Freelancer,33260.53,600,60,Education,325601.47,2,0.306,0
CR205370,40,Mumbai,Business Owner,57346.13,539,24,Debt Consolidation,475426.03,1,0.346,0
CR205371,26,Kolkata,Salaried,77928.8,600,24,Vehicle,990120.91,1,0.589,0
CR205372,37,Chennai,Salaried,62592.31,612,24,Vehicle,724436.75,0,0.446,0
CR205373,48,Pune,Salaried,37387.79,615,36,Vehicle,214831.73,1,0.181,0
CR205374,24,Pune,Salaried,84893.67,657,48,Business Expansion,700694.23,1,0.216,0
CR205375,46,Pune,Salaried,34412.75,667,48,Vehicle,270646.39,2,0.27,0
CR205376,28,Chennai,Salaried,43709.86,600,24,Medical,308140.37,0,0.342,0
CR205377,37,Ahmedabad,Self-Employed,104335.81,573,36,Debt Consolidation,757020.43,0,0.199,0
CR205378,27,Delhi,Salaried,68284.83,555,48,Personal,270935.0,1,0.17,0
CR205379,21,Kolkata,Salaried,41417.87,562,24,Vehicle,252426.62,1,0.297,0
CR205380,43,Hyderabad,Salaried,72781.3,609,12,Education,616117.86,2,0.809,0
CR205381,50,Pune,Salaried,146488.48,649,24,Vehicle,1545818.75,2,0.585,0
CR205382,34,Delhi,Self-Employed,32615.55,580,12,Vehicle,203518.06,0,0.528,1
CR205383,34,Delhi,Self-Employed,91442.72,562,12,Business Expansion,885797.78,1,0.832,0
CR205384,33,Delhi,Freelancer,76428.25,591,24,Personal,900155.34,2,0.612,0
CR205385,37,Delhi,Salaried,49903.88,555,36,Personal,410948.62,0,0.23,0
CR205386,49,Delhi,Business Owner,28649.6,572,84,Personal,94507.02,1,0.048,0
CR205387,30,Chennai,Salaried,31932.28,563,84,Medical,352316.27,2,0.2,0
CR205388,33,Kolkata,Freelancer,35898.05,554,24,Personal,271822.64,0,0.333,1
CR205389,45,Delhi,Self-Employed,223280.34,709,36,Personal,2706742.76,1,0.337,1
CR205390,38,Chennai,Freelancer,19901.8,536,24,Business Expansion,167688.54,1,0.364,0
CR205391,26,Delhi,Salaried,37679.89,604,60,Education,300809.15,0,0.111,0
CR205392,37,Delhi,Freelancer,28838.47,595,48,Business Expansion,256954.44,0,0.141,0
CR205393,46,Kolkata,Freelancer,31777.95,613,24,Personal,197456.45,1,0.288,0
CR205394,33,Chennai,Salaried,46799.7,487,48,Personal,461820.29,2,0.322,0
CR205395,21,Pune,Freelancer,82792.22,507,24,Debt Consolidation,713591.23,1,0.367,1
CR205396,42,Chennai,Salaried,80753.05,607,24,Debt Consolidation,270061.34,0,0.18,0
CR205397,45,Pune,Self-Employed,26505.41,606,24,Vehicle,310218.62,0,0.522,0
CR205398,46,Pune,Business Owner,108278.57,564,48,Personal,939212.97,2,0.254,1
CR205399,38,Ahmedabad,Self-Employed,28570.43,595,36,Personal,205343.54,0,0.215,0
CR205400,46,Hyderabad,Salaried,35364.96,561,36,Medical,241037.83,0,0.164,0
CR205401,25,Ahmedabad,Business Owner,37513.19,560,12,Home Renovation,181273.26,2,0.462,0
CR205402,37,Chennai,Salaried,70522.16,584,24,Personal,465854.57,0,0.324,0
CR205403,32,Ahmedabad,Self-Employed,77037.96,625,24,Personal,282633.12,1,0.212,0
CR205404,33,Chennai,Salaried,51947.66,586,48,Debt Consolidation,339331.82,2,0.249,1
CR205405,64,Delhi,Self-Employed,39768.94,629,36,Debt Consolidation,333887.21,0,0.25,0
CR205406,44,Mumbai,Salaried,40418.47,638,24,Personal,189459.56,1,0.274,1
CR205407,46,Ahmedabad,Salaried,147426.27,626,24,Debt Consolidation,957045.78,2,0.373,0
CR205408,28,Chennai,Salaried,33792.65,559,12,Personal,284016.66,1,0.74,0
CR205409,35,Hyderabad,Freelancer,97105.82,613,48,Vehicle,669588.16,1,0.157,0
CR205410,35,Pune,Freelancer,61693.12,598,24,Vehicle,493637.96,1,0.414,0
CR205411,30,Hyderabad,Salaried,53331.3,537,84,Vehicle,328311.5,1,0.125,1
CR205412,21,Ahmedabad,Salaried,43584.5,577,60,Home Renovation,571554.2,0,0.238,0
CR205413,35,Ahmedabad,Salaried,40946.48,638,12,Home Renovation,514755.46,0,0.85,0
CR205414,23,Pune,Business Owner,56961.95,626,48,Education,259690.05,0,0.13,0
CR205415,21,Hyderabad,Salaried,15000.0,591,24,Personal,153263.18,1,0.494,0
CR205416,35,Kolkata,Freelancer,15315.44,556,36,Personal,78784.26,0,0.183,0
CR205417,35,Pune,Salaried,32458.78,530,24,Home Renovation,163310.28,1,0.246,0
CR205418,52,Delhi,Business Owner,57672.85,638,36,Debt Consolidation,278199.84,1,0.229,0
CR205419,21,Pune,Freelancer,19828.69,581,12,Vehicle,114650.91,0,0.524,0
CR205420,51,Ahmedabad,Salaried,68482.09,643,48,Personal,871061.89,1,0.36,0
CR205421,47,Ahmedabad,Salaried,84966.89,599,60,Personal,489536.15,1,0.122,0
CR205422,46,Delhi,Salaried,100209.53,577,36,Business Expansion,313176.5,2,0.174,1
CR205423,27,Chennai,Salaried,48417.49,560,36,Vehicle,604999.06,0,0.31,0
CR205424,21,Bangalore,Salaried,69001.67,582,36,Personal,926086.11,1,0.448,0
CR205425,34,Delhi,Self-Employed,67004.01,499,12,Debt Consolidation,413346.09,0,0.498,0
CR205426,33,Mumbai,Self-Employed,26817.78,516,12,Vehicle,154444.2,3,0.654,0
CR205427,44,Hyderabad,Salaried,78801.21,597,60,Home Renovation,812830.43,0,0.129,0
CR205428,29,Chennai,Salaried,17322.58,590,48,Personal,70155.09,1,0.141,0
CR205429,42,Chennai,Salaried,168543.91,634,24,Debt Consolidation,2114209.84,0,0.569,0
CR205430,52,Mumbai,Freelancer,84861.53,602,24,Debt Consolidation,1140846.92,0,0.527,1
CR205431,35,Kolkata,Salaried,42240.78,626,12,Business Expansion,591147.64,3,0.85,1
CR205432,50,Hyderabad,Business Owner,80703.05,650,12,Business Expansion,314719.8,1,0.384,0
CR205433,53,Hyderabad,Salaried,69602.82,569,36,Personal,659452.39,1,0.266,0
CR205434,35,Hyderabad,Business Owner,71909.75,601,24,Medical,475423.48,2,0.358,0
CR205435,39,Chennai,Salaried,121282.68,607,24,Medical,942114.79,0,0.339,0
CR205436,35,Chennai,Salaried,42083.47,592,84,Debt Consolidation,566103.57,1,0.249,0
CR205437,33,Mumbai,Salaried,43793.39,468,48,Home Renovation,608777.31,1,0.316,0
CR205438,34,Mumbai,Salaried,67128.0,573,60,Personal,908307.55,0,0.27,0
CR205439,23,Pune,Salaried,26657.29,521,24,Vehicle,224363.94,1,0.43,1
CR205440,28,Delhi,Salaried,102456.14,523,12,Personal,939927.88,1,0.823,0
CR205441,55,Kolkata,Self-Employed,55622.62,606,12,Debt Consolidation,464562.17,0,0.743,0
CR205442,34,Pune,Freelancer,34770.06,521,48,Education,275278.58,0,0.18,1
CR205443,30,Hyderabad,Freelancer,45836.42,575,84,Home Renovation,394707.38,0,0.073,0
CR205444,25,Pune,Freelancer,90458.47,599,24,Medical,1098875.43,4,0.663,0
CR205445,54,Chennai,Salaried,43524.82,665,84,Business Expansion,286714.85,1,0.089,0
CR205446,31,Bangalore,Salaried,46949.02,511,36,Vehicle,383188.49,0,0.242,0
CR205447,49,Kolkata,Salaried,33839.16,675,60,Personal,252046.5,2,0.246,0
CR205448,35,Mumbai,Self-Employed,26039.79,550,24,Personal,322883.78,0,0.563,0
CR205449,47,Pune,Salaried,58155.12,537,12,Medical,251014.44,0,0.329,0
CR205450,37,Bangalore,Salaried,38640.15,561,36,Vehicle,386579.79,1,0.329,0
CR205451,46,Chennai,Self-Employed,42019.76,632,48,Personal,463511.96,1,0.288,0
CR205452,39,Kolkata,Salaried,129341.52,635,48,Personal,1739742.87,0,0.297,0
CR205453,60,Ahmedabad,Salaried,105258.68,566,36,Vehicle,1172368.09,1,0.375,0
CR205454,41,Delhi,Freelancer,61523.34,560,36,Medical,774896.32,1,0.42,0
CR205455,29,Kolkata,Freelancer,15000.0,534,24,Business Expansion,172111.94,0,0.504,1
CR205456,36,Delhi,Salaried,38287.03,527,36,Personal,486269.62,1,0.437,0
CR205457,35,Kolkata,Self-Employed,144284.53,672,36,Vehicle,1230421.38,1,0.33,0
CR205458,40,Kolkata,Self-Employed,87361.8,635,60,Medical,1220948.24,0,0.226,0
CR205459,47,Mumbai,Business Owner,128681.6,595,84,Home Renovation,664615.23,1,0.134,1
CR205460,21,Pune,Business Owner,47493.89,496,48,Medical,552480.33,0,0.235,0
CR205461,47,Kolkata,Self-Employed,97528.88,626,12,Personal,1319990.88,0,0.85,0
CR205462,28,Chennai,Salaried,52973.19,502,36,Business Expansion,631215.13,2,0.477,0
CR205463,27,Delhi,Self-Employed,79836.14,582,60,Personal,297368.89,2,0.167,1
CR205464,29,Pune,Self-Employed,77051.91,514,24,Business Expansion,530676.86,3,0.424,0
CR205465,35,Bangalore,Business Owner,109268.96,647,48,Home Renovation,1439501.05,0,0.226,0
CR205466,58,Pune,Business Owner,43781.9,520,48,Personal,389901.17,0,0.146,0
CR205467,31,Delhi,Business Owner,104915.11,558,12,Business Expansion,1208839.49,2,0.85,1
CR205468,21,Mumbai,Freelancer,26682.97,535,60,Personal,181828.26,1,0.118,0
CR205469,29,Hyderabad,Self-Employed,44078.59,630,48,Business Expansion,222030.62,0,0.121,0
CR205470,44,Ahmedabad,Salaried,47444.46,573,48,Debt Consolidation,380813.7,1,0.185,0
CR205471,38,Bangalore,Salaried,119917.86,698,48,Home Renovation,1653817.58,0,0.273,0
CR205472,21,Hyderabad,Self-Employed,30710.13,528,36,Home Renovation,418725.23,0,0.364,0
CR205473,51,Bangalore,Salaried,73459.17,604,48,Education,817635.39,1,0.27,0
CR205474,24,Delhi,Salaried,15000.0,533,84,Education,66837.91,0,0.02,0
CR205475,29,Pune,Salaried,43970.45,553,48,Business Expansion,437732.91,0,0.238,1
CR205476,27,Delhi,Salaried,81721.79,584,24,Personal,1064616.64,0,0.551,0
CR205477,48,Chennai,Salaried,91686.9,649,84,Personal,369005.99,2,0.117,0
CR205478,42,Bangalore,Salaried,91441.54,513,48,Personal,753252.61,0,0.173,0
CR205479,22,Pune,Salaried,54759.73,641,24,Personal,351052.35,0,0.299,0
CR205480,21,Chennai,Salaried,38109.01,548,48,Vehicle,127521.53,1,0.075,0
CR205481,39,Pune,Salaried,147583.99,555,84,Vehicle,1021914.39,2,0.181,0
CR205482,33,Hyderabad,Self-Employed,21515.19,555,36,Vehicle,191782.7,2,0.385,0
CR205483,21,Ahmedabad,Salaried,33761.62,530,48,Vehicle,253389.93,0,0.158,0
CR205484,40,Ahmedabad,Self-Employed,53240.48,595,48,Home Renovation,701482.52,4,0.498,1
CR205485,28,Kolkata,Self-Employed,130087.61,552,48,Home Renovation,1464553.05,1,0.283,0
CR205486,46,Bangalore,Business Owner,67864.25,567,48,Personal,814489.7,0,0.201,0
CR205487,29,Hyderabad,Self-Employed,100183.1,605,48,Vehicle,378590.26,0,0.036,0
CR205488,46,Delhi,Business Owner,191894.85,618,12,Personal,2412852.06,2,0.85,1
CR205489,35,Delhi,Freelancer,15000.0,511,36,Vehicle,141612.28,1,0.288,0
CR205490,34,Chennai,Freelancer,116544.19,614,60,Medical,826931.53,0,0.119,0
CR205491,21,Bangalore,Self-Employed,31192.54,555,48,Vehicle,312326.78,1,0.243,0
CR205492,29,Delhi,Salaried,15156.24,589,24,Personal,165952.29,0,0.412,0
CR205493,41,Ahmedabad,Salaried,29384.92,625,60,Personal,355907.78,0,0.249,0
CR205494,26,Pune,Salaried,77341.03,600,84,Vehicle,790552.32,1,0.2,1
CR205495,31,Hyderabad,Business Owner,185201.23,694,36,Business Expansion,1491453.2,3,0.392,0
CR205496,51,Mumbai,Salaried,102067.11,621,12,Home Renovation,1156077.22,1,0.85,0
CR205497,33,Bangalore,Salaried,67884.94,574,24,Vehicle,685880.36,2,0.568,0
CR205498,26,Chennai,Salaried,22714.76,665,60,Personal,274007.31,2,0.302,0
CR205499,25,Kolkata,Salaried,34124.41,559,24,Medical,430837.94,2,0.665,0
CR205500,43,Delhi,Salaried,35701.74,573,60,Business Expansion,367008.91,3,0.365,0
CR205501,44,Chennai,Freelancer,50354.02,573,24,Personal,511083.14,3,0.581,0
CR205502,34,Bangalore,Freelancer,25255.18,576,12,Home Renovation,128526.37,0,0.433,1
CR205503,45,Delhi,Salaried,47252.64,587,48,Medical,600985.92,0,0.226,0
CR205504,25,Ahmedabad,Business Owner,174572.06,501,24,Business Expansion,1416232.73,2,0.43,0
CR205505,36,Delhi,Salaried,17123.69,488,36,Medical,227196.75,1,0.406,0
CR205506,41,Pune,Salaried,61411.14,618,36,Personal,502410.18,1,0.235,0
CR205507,42,Bangalore,Salaried,90337.37,688,24,Debt Consolidation,323634.32,1,0.17,0
CR205508,40,Ahmedabad,Self-Employed,31148.87,714,12,Personal,288080.02,0,0.75,0
CR205509,39,Mumbai,Salaried,79742.22,530,48,Vehicle,573634.59,1,0.172,0
CR205510,52,Delhi,Freelancer,22578.93,563,60,Personal,205905.81,0,0.146,0
CR205511,26,Ahmedabad,Salaried,44177.75,505,84,Vehicle,489512.05,0,0.123,0
CR205512,34,Kolkata,Salaried,35756.54,593,36,Business Expansion,399042.76,1,0.402,0
CR205513,42,Chennai,Business Owner,65829.67,551,24,Personal,265042.06,0,0.193,0
CR205514,53,Hyderabad,Business Owner,111718.41,617,60,Education,1008484.82,0,0.142,0
CR205515,35,Chennai,Salaried,32271.03,529,12,Personal,356852.46,1,0.85,0
CR205516,48,Delhi,Business Owner,86475.44,569,24,Personal,444028.74,0,0.22,0
CR205517,46,Delhi,Salaried,40447.25,637,12,Education,419370.66,1,0.85,0
CR205518,35,Kolkata,Business Owner,65106.15,591,48,Business Expansion,439760.5,0,0.096,0
CR205519,33,Bangalore,Freelancer,66496.22,584,48,Business Expansion,589551.37,2,0.252,0
CR205520,49,Hyderabad,Salaried,47092.35,609,36,Education,170729.48,1,0.147,0
CR205521,29,Delhi,Salaried,40763.17,551,24,Home Renovation,139141.15,1,0.177,0
CR205522,29,Hyderabad,Salaried,66954.47,577,60,Personal,715869.25,1,0.233,0
CR205523,40,Delhi,Salaried,132307.52,613,36,Medical,1235975.63,2,0.391,0
CR205524,40,Pune,Freelancer,79116.34,564,12,Personal,1099861.86,1,0.85,0
CR205525,46,Ahmedabad,Freelancer,108038.17,642,48,Home Renovation,1152462.04,1,0.322,1
CR205526,35,Chennai,Salaried,62746.78,636,48,Medical,367028.98,2,0.246,0
CR205527,48,Ahmedabad,Self-Employed,92380.12,579,24,Medical,333650.65,0,0.114,0
CR205528,47,Pune,Salaried,46080.33,604,48,Vehicle,359910.73,1,0.263,1
CR205529,34,Hyderabad,Self-Employed,63926.51,568,36,Personal,808765.7,0,0.37,0
CR205530,42,Delhi,Salaried,101910.72,634,24,Personal,1165684.98,0,0.525,0
CR205531,23,Delhi,Salaried,86888.24,656,12,Business Expansion,622689.06,2,0.704,1
CR205532,47,Pune,Self-Employed,84204.77,636,24,Vehicle,404192.99,0,0.157,0
CR205533,38,Delhi,Business Owner,149928.8,583,36,Personal,1256632.63,1,0.286,0
CR205534,44,Hyderabad,Salaried,48382.15,632,60,Medical,330293.14,1,0.167,0
CR205535,46,Delhi,Freelancer,57827.21,665,12,Home Renovation,507376.01,1,0.812,0
CR205536,44,Hyderabad,Salaried,55068.31,582,36,Business Expansion,749859.0,1,0.42,0
CR205537,37,Ahmedabad,Self-Employed,26345.82,660,12,Vehicle,357923.73,2,0.85,1
CR205538,41,Delhi,Salaried,44244.76,704,36,Personal,523603.27,1,0.364,0
CR205539,26,Chennai,Salaried,15125.59,537,24,Business Expansion,61940.37,1,0.196,0
CR205540,33,Chennai,Salaried,103953.24,636,48,Business Expansion,1277599.08,0,0.223,0
CR205541,36,Chennai,Self-Employed,46876.18,656,36,Education,390992.26,0,0.255,0
CR205542,32,Pune,Self-Employed,84100.53,525,60,Business Expansion,927067.79,1,0.273,0
CR205543,26,Pune,Self-Employed,93538.83,630,36,Personal,700595.2,0,0.185,0
CR205544,33,Kolkata,Salaried,45211.7,582,24,Debt Consolidation,555182.46,2,0.576,0
CR205545,28,Kolkata,Salaried,103639.87,638,60,Business Expansion,634286.75,1,0.16,1
CR205546,34,Ahmedabad,Salaried,40766.17,630,48,Personal,160708.08,1,0.139,0
CR205547,40,Chennai,Salaried,69800.85,599,24,Personal,647219.14,1,0.472,0
CR205548,36,Hyderabad,Business Owner,41652.6,631,48,Debt Consolidation,426264.72,0,0.169,0
CR205549,25,Hyderabad,Self-Employed,19064.27,512,24,Vehicle,127788.63,1,0.288,0
CR205550,30,Kolkata,Salaried,124937.37,570,24,Education,479262.36,3,0.347,0
CR205551,49,Bangalore,Freelancer,110064.64,612,36,Vehicle,652151.4,1,0.204,0
CR205552,40,Delhi,Business Owner,139752.11,604,36,Education,1310183.38,2,0.369,0
CR205553,28,Chennai,Salaried,66480.56,561,24,Personal,281242.19,0,0.216,0
CR205554,36,Mumbai,Freelancer,71512.22,583,24,Home Renovation,361571.6,1,0.216,0
CR205555,38,Chennai,Salaried,133031.86,589,36,Personal,1471633.27,0,0.272,1
CR205556,35,Hyderabad,Freelancer,55497.2,608,36,Personal,655733.39,2,0.388,0
CR205557,38,Delhi,Self-Employed,64201.7,611,24,Medical,297547.48,1,0.226,0
CR205558,21,Delhi,Salaried,44838.21,514,48,Personal,279040.78,1,0.221,0
CR205559,22,Hyderabad,Freelancer,72724.79,599,48,Debt Consolidation,877556.8,1,0.292,0
CR205560,25,Delhi,Salaried,29379.65,529,24,Home Renovation,311913.29,0,0.416,0
CR205561,29,Mumbai,Salaried,53611.53,624,12,Vehicle,400041.12,1,0.69,0
CR205562,28,Kolkata,Salaried,43062.71,602,36,Vehicle,452175.49,0,0.246,0
CR205563,42,Bangalore,Self-Employed,74329.43,579,84,Home Renovation,354986.48,0,0.095,0
CR205564,28,Pune,Business Owner,46060.44,586,36,Personal,354396.69,1,0.244,1
CR205565,38,Mumbai,Salaried,93628.72,564,24,Personal,600646.67,0,0.287,1
CR205566,26,Mumbai,Salaried,82536.99,521,36,Business Expansion,607050.55,1,0.259,0
CR205567,43,Hyderabad,Salaried,32922.68,585,60,Education,459146.26,0,0.266,0
CR205568,40,Chennai,Salaried,123220.24,499,24,Business Expansion,596271.32,0,0.202,0
CR205569,31,Mumbai,Business Owner,123615.21,580,12,Business Expansion,1616088.15,2,0.85,0
CR205570,31,Hyderabad,Self-Employed,74661.79,538,24,Personal,444538.35,1,0.332,0
CR205571,40,Pune,Salaried,74639.19,644,36,Education,404370.15,0,0.127,0
CR205572,21,Delhi,Salaried,40361.56,595,12,Debt Consolidation,243549.4,0,0.525,0
CR205573,23,Bangalore,Salaried,99471.98,561,36,Education,892420.62,1,0.304,0
CR205574,29,Pune,Salaried,40327.61,605,12,Personal,500728.8,2,0.85,0
CR205575,35,Mumbai,Business Owner,110327.03,635,48,Personal,1059636.72,0,0.155,0
CR205576,24,Pune,Salaried,25428.58,587,36,Personal,301100.92,1,0.351,0
CR205577,29,Ahmedabad,Salaried,15000.0,605,48,Debt Consolidation,80393.39,0,0.078,0
CR205578,39,Chennai,Self-Employed,70869.63,601,24,Personal,961685.19,1,0.597,1
CR205579,41,Kolkata,Salaried,107789.11,605,36,Vehicle,991624.54,0,0.206,0
CR205580,26,Hyderabad,Business Owner,159705.77,617,12,Debt Consolidation,1841514.66,0,0.85,0
CR205581,36,Bangalore,Salaried,76843.32,611,24,Personal,464585.04,1,0.296,0
CR205582,44,Ahmedabad,Salaried,80345.67,548,84,Business Expansion,981722.04,2,0.235,0
CR205583,23,Ahmedabad,Freelancer,80433.92,611,36,Education,843899.18,1,0.377,0
CR205584,21,Bangalore,Salaried,15000.0,548,12,Education,110911.03,2,0.737,0
CR205585,28,Pune,Self-Employed,67518.74,610,24,Debt Consolidation,300841.79,1,0.251,0
CR205586,34,Pune,Salaried,33552.05,587,24,Personal,339922.99,0,0.401,0
CR205587,26,Bangalore,Self-Employed,60813.23,614,12,Business Expansion,799329.36,0,0.85,0
CR205588,42,Chennai,Salaried,70179.48,591,36,Personal,614663.81,1,0.329,0
CR205589,35,Ahmedabad,Salaried,130252.89,666,48,Vehicle,1224437.53,1,0.202,0
CR205590,31,Mumbai,Self-Employed,86201.59,506,60,Education,990817.4,0,0.189,0
